RADICADO,FECHA,HORA,DÍA DE LA SEMANA,CLASE DE VEHICULO,TIPO DE SERVICIO,TIPO DE VICTIMA,SEXO,ESTADO DE BEODEZ,RESULTADO DE BEODEZ,GRAVEDAD,CLASE DE ACCIDENTE,CAUSA,DIRECCIÓN,BARRIO,AREA,Coordenadas
2173201,10/27/2017,4:50 p.m.,Viernes,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 31  Sur,Bucarest,Urbana,"(6.176754685, -75.58546897)"
2173201,10/27/2017,4:50 p.m.,Viernes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 31  Sur,Bucarest,Urbana,"(6.176754685, -75.58546897)"
2173177,10/27/2017,5:40 p.m.,Viernes,Camioneta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 24 B Calle 40 A Sur,La Mina,Urbana,
2173222,10/28/2017,9:00 a.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 43 A Calle 39  Sur,Zona Centro,Urbana,"(6.169011071, -75.5894849)"
2173222,10/28/2017,9:00 a.m.,Sábado,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 43 A Calle 39  Sur,Zona Centro,Urbana,"(6.169011071, -75.5894849)"
2173240,10/28/2017,12:00 p.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 43 A Calle 21  Sur,Avenida El Poblado,Urbana,"(6.183599544, -75.57940986)"
2173240,10/28/2017,12:00 p.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 43 A Calle 21  Sur,Avenida El Poblado,Urbana,"(6.183599544, -75.57940986)"
2173193,10/28/2017,10:00 a.m.,Sábado,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 47 Calle 25  Sur,Zuñiga,Urbana,"(6.181403394, -75.58507756)"
2173193,10/28/2017,10:00 a.m.,Sábado,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 47 Calle 25  Sur,Zuñiga,Urbana,"(6.181403394, -75.58507756)"
2173194,10/28/2017,11:10 a.m.,Sábado,Camioneta,Oficial,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 40  Sur,Las Vegas,Urbana,"(6.168855316, -75.59688767)"
2173194,10/28/2017,11:10 a.m.,Sábado,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 40  Sur,Las Vegas,Urbana,"(6.168855316, -75.59688767)"
2173255,10/28/2017,3:15 p.m.,Sábado,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 26  Sur,Villa Grande,Urbana,"(6.180756284, -75.58295442)"
2173255,10/28/2017,3:15 p.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 26  Sur,Villa Grande,Urbana,"(6.180756284, -75.58295442)"
2173183,10/28/2017,4:25 p.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 371 Kilometro  10,Vereda El Escobero,Rural,
2173183,10/28/2017,4:25 p.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 371 Kilometro  10,Vereda El Escobero,Rural,
2173221,10/28/2017,1:30 p.m.,Sábado,Campero,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 A Calle 26  Sur,Las Vegas,Urbana,
2173221,10/28/2017,1:30 p.m.,Sábado,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 A Calle 26  Sur,Las Vegas,Urbana,
2173226,10/28/2017,8:30 a.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2173226,10/28/2017,8:30 a.m.,Sábado,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2173302,10/28/2017,11:30 a.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 42 Calle 33 B Sur,Zona Centro,Urbana,"(6.172431982, -75.58552861)"
2173302,10/28/2017,11:30 a.m.,Sábado,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 42 Calle 33 B Sur,Zona Centro,Urbana,"(6.172431982, -75.58552861)"
2173217,10/28/2017,12:30 p.m.,Sábado,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Adelantar invadiendo carril del mismo sentido en zigzag,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2173217,10/28/2017,12:30 p.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar invadiendo carril del mismo sentido en zigzag,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2173217,10/28/2017,12:30 p.m.,Sábado,Campero,Diplomatico,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Adelantar invadiendo carril del mismo sentido en zigzag,Carrera 48 Calle 43  Sur,Las Vegas,Urbana,"(6.168335134, -75.59723358)"
2173231,10/28/2017,2:30 p.m.,Sábado,Camion,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Obstaculos en la via,Carrera 20 Calle 23  Sur,Zuñiga,Urbana,"(6.175088981, -75.56103533)"
2173210,10/28/2017,4:30 p.m.,Sábado,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Tramo 373 Kilometro  9,Vereda Palmas,Rural,
2173210,10/28/2017,4:30 p.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Tramo 373 Kilometro  9,Vereda Palmas,Rural,
2173184,10/28/2017,9:30 p.m.,Sábado,Buseta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 31  Sur,La Magnolia,Urbana,"(6.176754685, -75.58546897)"
2173184,10/28/2017,9:30 p.m.,Sábado,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 43 A Calle 31  Sur,La Magnolia,Urbana,"(6.176754685, -75.58546897)"
2173175,10/28/2017,12:40 p.m.,Sábado,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 23  Sur Carrera 42 B,Zuñiga,Urbana,"(6.181837723, -75.57950677)"
2173175,10/28/2017,12:40 p.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 23  Sur Carrera 42 B,Zuñiga,Urbana,"(6.181837723, -75.57950677)"
2173214,10/28/2017,11:45 a.m.,Sábado,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Tramo 372 Kilometro  12,Vereda Palmas,Rural,
2173214,10/28/2017,11:45 a.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Tramo 372 Kilometro  12,Vereda Palmas,Rural,
2173190,10/28/2017,12:45 p.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Carrera 50 Calle 39  Sur,Las Vegas,Urbana,
2173190,10/28/2017,12:45 p.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Carrera 50 Calle 39  Sur,Las Vegas,Urbana,
2173190,10/28/2017,12:45 p.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Carrera 50 Calle 39  Sur,Las Vegas,Urbana,
2173174,10/28/2017,1:55 p.m.,Sábado,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 27 Calle 36  Sur,El Chocho,Urbana,"(6.167009975, -75.56927808)"
2173174,10/28/2017,1:55 p.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 27 Calle 36  Sur,El Chocho,Urbana,"(6.167009975, -75.56927808)"
2173191,10/28/2017,6:50 p.m.,Sábado,Motocicleta,Particular,Motociclista,Femenino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Diagonal 33 Transversal 35 D Sur,Los Naranjos,Urbana,"(6.168464855, -75.58153671)"
2173191,10/28/2017,6:50 p.m.,Sábado,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Diagonal 33 Transversal 35 D Sur,Los Naranjos,Urbana,"(6.168464855, -75.58153671)"
2173202,10/28/2017,3:50 p.m.,Sábado,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Desobedecer senales,Carrera 43 A Transversal 29  Sur,Bucarest,Urbana,"(6.177803112, -75.5845555)"
2173202,10/28/2017,3:50 p.m.,Sábado,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Desobedecer senales,Carrera 43 A Transversal 29  Sur,Bucarest,Urbana,"(6.177803112, -75.5845555)"
2173202,10/28/2017,3:50 p.m.,Sábado,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Desobedecer senales,Carrera 43 A Transversal 29  Sur,Bucarest,Urbana,"(6.177803112, -75.5845555)"
2173239,10/29/2017,1:00 p.m.,Domingo,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Caida Ocupante,Impericia en el manejo,Calle 24  Sur Carrera 43 A,Zuñiga,Urbana,
2173181,10/29/2017,6:00 p.m.,Domingo,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 50  Sur,Las Casitas,Urbana,"(6.160125495, -75.60207899)"
2173181,10/29/2017,6:00 p.m.,Domingo,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar cerrando,Carrera 43 A Calle 50  Sur,Las Casitas,Urbana,"(6.160125495, -75.60207899)"
2173180,10/29/2017,6:25 p.m.,Domingo,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 47  Sur Carrera 40,El Trianon,Urbana,"(6.15929595, -75.5937748)"
2173180,10/29/2017,6:25 p.m.,Domingo,Camioneta,Diplomatico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 47  Sur Carrera 40,El Trianon,Urbana,"(6.15929595, -75.5937748)"
2173209,10/29/2017,4:30 p.m.,Domingo,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 48 Calle 32 B Sur,Las Vegas,Urbana,"(6.176994311, -75.58984119)"
2173209,10/29/2017,4:30 p.m.,Domingo,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Carrera 48 Calle 32 B Sur,Las Vegas,Urbana,"(6.176994311, -75.58984119)"
2173237,10/29/2017,10:30 a.m.,Domingo,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Reverso imprudente,Carrera 45 B Calle 36  Sur,El Portal,Urbana,"(6.17265934, -75.5900216)"
2173237,10/29/2017,10:30 a.m.,Domingo,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Reverso imprudente,Carrera 45 B Calle 36  Sur,El Portal,Urbana,"(6.17265934, -75.5900216)"
2173211,10/29/2017,11:50 a.m.,Domingo,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Transversal 33  Sur Diagonal 31 E,La Magnolia,Urbana,"(6.174189158, -75.57888419)"
2173211,10/29/2017,11:50 a.m.,Domingo,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Transversal 33  Sur Diagonal 31 E,La Magnolia,Urbana,"(6.174189158, -75.57888419)"
2173241,10/30/2017,11:00 a.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Herido,Choque,Impericia en el manejo,Calle 25 A Sur Carrera 43 A,Zuñiga,Urbana,"(6.181689385, -75.58241799)"
2173241,10/30/2017,11:00 a.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Herido,Choque,Impericia en el manejo,Calle 25 A Sur Carrera 43 A,Zuñiga,Urbana,"(6.181689385, -75.58241799)"
2173234,10/30/2017,3:00 p.m.,Lunes,Bus,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No respetar pelacion de interseccion o giros,Carrera 43 A Transversal 29  Sur,Avenida El Poblado,Urbana,"(6.177803112, -75.5845555)"
2173234,10/30/2017,3:00 p.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No respetar pelacion de interseccion o giros,Carrera 43 A Transversal 29  Sur,Avenida El Poblado,Urbana,"(6.177803112, -75.5845555)"
2173241,10/30/2017,11:00 a.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,Impericia en el manejo,Calle 25 A Sur Carrera 43 A,Zuñiga,Urbana,"(6.181689385, -75.58241799)"
2173215,10/30/2017,9:05 a.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Calle 33 B Sur Carrera 43,Zona Centro,Urbana,"(6.172981087, -75.58607623)"
2173215,10/30/2017,9:05 a.m.,Lunes,Camion,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar en zona prohibida,Calle 33 B Sur Carrera 43,Zona Centro,Urbana,"(6.172981087, -75.58607623)"
2173219,10/30/2017,10:00 a.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No respetar pelacion de interseccion o giros,Carrera 39  Sur Calle 36  Sur,Zona Centro,Urbana,"(6.169632254, -75.58433773)"
2173219,10/30/2017,10:00 a.m.,Lunes,Camioneta,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No respetar pelacion de interseccion o giros,Carrera 39  Sur Calle 36  Sur,Zona Centro,Urbana,"(6.169632254, -75.58433773)"
2173270,10/30/2017,2:00 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 39  Sur,Las Vegas,Urbana,"(6.17163722, -75.59364999)"
2173270,10/30/2017,2:00 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 39  Sur,Las Vegas,Urbana,"(6.17163722, -75.59364999)"
2173248,10/30/2017,5:00 p.m.,Lunes,Camioneta,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 31  Sur,Las Vegas,Urbana,"(6.178537792, -75.58885189)"
2173297,02/11/2017,7:45 a.m.,Jueves,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Tramo 373 Kilometro  15,Vereda Palmas,Rural,
2173248,10/30/2017,5:00 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 48 Calle 31  Sur,Las Vegas,Urbana,"(6.178537792, -75.58885189)"
2173213,10/30/2017,7:10 a.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 50,Las Vegas,Urbana,
2173213,10/30/2017,7:10 a.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 37  Sur Carrera 50,Las Vegas,Urbana,
2173251,10/30/2017,8:00 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Diagonal 39 Transversal 34 A Sur,Obrero,Urbana,"(6.171956921, -75.58429679)"
2173251,10/30/2017,8:00 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Diagonal 39 Transversal 34 A Sur,Obrero,Urbana,"(6.171956921, -75.58429679)"
2173227,10/30/2017,4:15 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Caida Ocupante,Impericia en el manejo,Calle 27 D Sur Carrera 27 B,El Chocho,Urbana,"(6.169224506, -75.57173816)"
2173218,10/30/2017,6:30 a.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 48,Las Vegas,Urbana,
2173218,10/30/2017,6:30 a.m.,Lunes,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 25  Sur Carrera 48,Las Vegas,Urbana,
2173244,10/30/2017,8:20 a.m.,Lunes,Motocicleta,Particular,Motociclista,Femenino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Carrera 50 Calle 26  Sur,Las Vegas,Urbana,"(6.184812544, -75.58691109)"
2173244,10/30/2017,8:20 a.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,Girar bruscamente,Carrera 50 Calle 26  Sur,Las Vegas,Urbana,"(6.184812544, -75.58691109)"
2173244,10/30/2017,8:20 a.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,No mantener distancia de seguridad,Carrera 50 Calle 26  Sur,Las Vegas,Urbana,"(6.184812544, -75.58691109)"
2173244,10/30/2017,8:20 a.m.,Lunes,Motocicleta,Particular,Motociclista,Femenino,NO,Sin Registro,Herido,Choque,Girar bruscamente,Carrera 50 Calle 26  Sur,Las Vegas,Urbana,"(6.184812544, -75.58691109)"
2173225,10/30/2017,1:30 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Choque,No respetar pelacion de interseccion o giros,Transversal 34 D Sur Diagonal 32 B,Los Naranjos,Urbana,"(6.171519971, -75.58179878)"
2173225,10/30/2017,1:30 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Herido,Choque,No respetar pelacion de interseccion o giros,Transversal 34 D Sur Diagonal 32 B,Los Naranjos,Urbana,"(6.171519971, -75.58179878)"
2173246,10/30/2017,2:30 p.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Diagonal 31 E Transversal 32 A Sur,La Sebastiana,Urbana,"(6.174681134, -75.57847104)"
2173246,10/30/2017,2:30 p.m.,Lunes,Camion,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Diagonal 31 E Transversal 32 A Sur,La Sebastiana,Urbana,"(6.174681134, -75.57847104)"
2173242,10/30/2017,6:30 p.m.,Lunes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 50 Calle 43  Sur,Las Vegas,Urbana,
2173242,10/30/2017,6:30 p.m.,Lunes,Motocicleta,Particular,Motociclista,Femenino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Carrera 50 Calle 43  Sur,Las Vegas,Urbana,
2173208,10/30/2017,10:30 a.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 50 Calle 37  Sur,Las Vegas,Urbana,
2173208,10/30/2017,10:30 a.m.,Lunes,Camioneta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 50 Calle 37  Sur,Las Vegas,Urbana,
2173216,10/30/2017,7:40 a.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  16,Vereda Palmas,Rural,
2173216,10/30/2017,7:40 a.m.,Lunes,Camioneta,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Tramo 372 Kilometro  16,Vereda Palmas,Rural,
2173243,10/30/2017,4:40 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 50 Calle 43  Sur,Las Vegas,Urbana,
2173243,10/30/2017,4:40 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Carrera 50 Calle 43  Sur,Las Vegas,Urbana,
2173250,10/30/2017,1:55 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 39  Sur Carrera 41,Zona Centro,Urbana,"(6.167870042, -75.58744871)"
2173250,10/30/2017,1:55 p.m.,Lunes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,No mantener distancia de seguridad,Calle 39  Sur Carrera 41,Zona Centro,Urbana,"(6.167870042, -75.58744871)"
2173259,10/30/2017,5:40 p.m.,Lunes,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 36  Sur Carrera 39,Zona Centro,Urbana,"(6.169751787, -75.58435113)"
2173259,10/30/2017,5:40 p.m.,Lunes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Solo Daños,Choque,Desobedecer senales,Calle 36  Sur Carrera 39,Zona Centro,Urbana,"(6.169751787, -75.58435113)"
2173268,10/31/2017,7:00 p.m.,Martes,Automovil,Particular,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Calle 39 A Carrera 27 B,San Jose,Urbana,"(6.159066, -75.57988094)"
2173268,10/31/2017,7:00 p.m.,Martes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Impericia en el manejo,Calle 39 A Carrera 27 B,San Jose,Urbana,"(6.159066, -75.57988094)"
2173272,10/31/2017,6:00 p.m.,Martes,Motocicleta,Particular,Motociclista,Masculino,NO,Sin Registro,Herido,Atropello,Cruzar sin observar,Carrera 41 Calle 38 A Sur,Zona Centro,Urbana,"(6.168440346, -75.58698806)"
2173252,10/31/2017,6:20 a.m.,Martes,Buseta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Poner en marcha un vehiculo sin precauci,Carrera 43 A Calle 31  Sur,Jardines,Urbana,"(6.176754685, -75.58546897)"
2173252,10/31/2017,6:20 a.m.,Martes,Automovil,Particular,Conductor,Femenino,NO,Sin Registro,Solo Daños,Choque,Poner en marcha un vehiculo sin precauci,Carrera 43 A Calle 31  Sur,Jardines,Urbana,"(6.176754685, -75.58546897)"
2173267,10/31/2017,7:10 a.m.,Martes,Automovil,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Falta de precaucion niebla,Sin Registro,Sin Registro,Sin Registro,
2173274,10/31/2017,7:10 a.m.,Martes,Camioneta,Publico,Conductor,Masculino,NO,Sin Registro,Solo Daños,Choque,Adelantar invadiendo carril de sentido contrario,Carrera 50 Calle 37  Sur,Las Vegas,Urbana,
